currentTime, Data Type, heartRateQuality, heartRate, accelerometerX, accelerometerY, accelerometerZ, accelerometerX2, accelerometerY2, accelerometerZ2, angAccelerometerX, angAccelerometerY, angAccelerometerZ, brightnessVal, airPressure, temperature, resistance, caloriesToday, caloriesTS, caloriesToday2, caloriesTS2, caloriesToday3, caloriesTS3, skinTemperature, uVExposureToday, uVIndexLevel, motionType, distance, pace, speed, totalLoss, totalGain, steppingGain, steppingLoss, steppingAscended, steppingDescended, rate, flightsStairsAscended, flightsStairsDescended, bandContactState, pedometer, pedometerTS, pedometer, pedometerTS2, pedometer2, pedometerTS3, rrInterval3, statusStr, vote, roomTempreture, roomHumidity, locationType, clothingScore, clothing 
"05/12/16 19:32:38","10.0","null","0.0","0.71533203","0.3046875","0.59375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","null","null","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 19:32:53","10.0","null","0.0","-0.6533203","0.6826172","-0.07373047","-0.5957031","0.95288086","0.10473633","17.713415","-3.8109758","36.737804","15.0","970.47412109375","29.5395833333333","116029.0","612.0","1463099572066.0","0.0","0.0","0.0","0.0","31.56","0.0","null"," IDLE ","96856.0","0.0","0.0","864168.0","878345.0","83208.0","65308.0","28036.0","25894.0","17.0","249.0","180.0"," WORN ","1230.0","1463099572071.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 19:35:01","10.0","null","0.0","-0.52856445","0.81347656","0.26220703","-0.5957031","0.95288086","0.10473633","17.713415","-3.8109758","36.737804","15.0","970.47412109375","29.5395833333333","116029.0","612.0","1463099572066.0","0.0","0.0","0.0","0.0","31.56","0.0","null"," IDLE ","96856.0","0.0","0.0","864168.0","878345.0","83208.0","65308.0","28036.0","25894.0","17.0","249.0","180.0"," WORN ","1230.0","1463099572071.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 19:46:23","10.0","null","0.0","0.3125","0.07861328","0.9086914","-0.5957031","0.95288086","0.10473633","17.713415","-3.8109758","36.737804","15.0","970.47412109375","29.5395833333333","116029.0","612.0","1463099572066.0","0.0","0.0","0.0","0.0","31.56","0.0","null"," IDLE ","96856.0","0.0","0.0","864168.0","878345.0","83208.0","65308.0","28036.0","25894.0","17.0","249.0","180.0"," WORN ","1230.0","1463099572071.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 19:46:38","10.0","null","0.0","0.3125","0.07861328","0.9086914","-0.20605469","0.82910156","-0.5551758","3.2012196","-0.6707317","-1.8597561","11.0","970.341064453125","31.6395833333333","1552.0","632.0","1463100398634.0","0.0","0.0","0.0","0.0","33.1","0.0","null"," IDLE ","98752.0","0.0","0.0","864168.0","878598.0","83208.0","65308.0","28036.0","25894.0","1.0","249.0","180.0"," WORN ","1254.0","1463100397835.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 19:56:09","10.0","null","0.0","-0.36157227","0.9321289","0.06958008","-0.20605469","0.82910156","-0.5551758","3.2012196","-0.6707317","-1.8597561","11.0","970.341064453125","31.6395833333333","1552.0","632.0","1463100398634.0","0.0","0.0","0.0","0.0","33.1","0.0","null"," IDLE ","98752.0","0.0","0.0","864168.0","878598.0","83208.0","65308.0","28036.0","25894.0","1.0","249.0","180.0"," WORN ","1254.0","1463100397835.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 19:56:24","10.0","null","0.0","-0.30151367","0.94921875","-0.001953125","-0.2746582","0.9511719","-0.025146484","-9.146341","-0.51829267","-0.21341464","8.0","970.337158203125","31.36875","48.0","647.0","1463100983876.0","0.0","0.0","0.0","0.0","33.05","0.0","null"," IDLE ","101648.0","0.0","0.0","864168.0","878598.0","83208.0","65308.0","28036.0","25894.0","-7.0","249.0","180.0"," WORN ","1290.0","1463100984039.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 20:02:25","10.0","null","0.0","0.018554688","0.98706055","0.18310547","-0.2746582","0.9511719","-0.025146484","-9.146341","-0.51829267","-0.21341464","8.0","970.337158203125","31.36875","48.0","647.0","1463100983876.0","0.0","0.0","0.0","0.0","33.05","0.0","null"," IDLE ","101648.0","0.0","0.0","864168.0","878598.0","83208.0","65308.0","28036.0","25894.0","-7.0","249.0","180.0"," WORN ","1290.0","1463100984039.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
"05/12/16 20:07:15","10.0","null","0.0","-0.47436523","-0.74902344","0.49121094","-0.2746582","0.9511719","-0.025146484","-9.146341","-0.51829267","-0.21341464","8.0","970.337158203125","31.36875","48.0","647.0","1463100983876.0","0.0","0.0","0.0","0.0","33.05","0.0","null"," IDLE ","101648.0","0.0","0.0","864168.0","878598.0","83208.0","65308.0","28036.0","25894.0","-7.0","249.0","180.0"," WORN ","1290.0","1463100984039.0","0.0","0.0","0.0","0.0","0.0","null","0.0","0.0","0.0","0.0","0.0","null"
